Date,Temperature,Rainfall,WindSpeed,Port
2020-02-11,25.97,0.03,4.83,Chennai
2020-02-12,25.7,0.13,4.87,Chennai
2020-02-13,25.6,0.0,4.18,Chennai
2020-02-14,25.49,0.0,2.74,Chennai
2020-02-15,25.55,0.0,2.81,Chennai
2020-02-16,25.18,0.0,3.53,Chennai
2020-02-17,25.22,0.0,3.13,Chennai
2020-02-18,25.46,0.0,3.29,Chennai
2020-02-19,25.18,0.0,3.18,Chennai
2020-02-20,25.17,0.0,3.46,Chennai
2020-02-21,25.48,0.01,4.22,Chennai
2020-02-22,26.36,0.01,4.91,Chennai
2020-02-23,26.33,0.0,4.24,Chennai
2020-02-24,26.75,0.0,3.65,Chennai
2020-02-25,27.37,0.0,3.7,Chennai
2020-02-26,27.49,0.01,3.37,Chennai
2020-02-27,27.35,0.0,3.64,Chennai
2020-02-28,27.32,0.01,3.64,Chennai
2020-02-29,27.18,0.04,3.48,Chennai
2020-03-01,27.42,0.0,3.5,Chennai
2020-03-02,27.51,0.0,3.09,Chennai
2020-03-03,28.45,0.0,2.67,Chennai
2020-03-04,28.42,0.0,3.61,Chennai
2020-03-05,28.26,0.01,4.66,Chennai
2020-03-06,27.9,0.08,4.6,Chennai
2020-03-07,28.04,0.14,4.44,Chennai
2020-03-08,28.34,0.0,3.59,Chennai
2020-03-09,28.12,0.0,3.7,Chennai
2020-03-10,28.28,0.0,3.84,Chennai
2020-03-11,27.74,0.0,3.64,Chennai
2020-03-12,27.93,0.0,3.7,Chennai
2020-03-13,28.15,0.0,3.45,Chennai
2020-03-14,28.23,0.0,3.71,Chennai
2020-03-15,28.11,0.0,3.93,Chennai
2020-03-16,29.03,0.0,3.53,Chennai
2020-03-17,28.86,0.0,3.46,Chennai
2020-03-18,29.21,0.0,3.22,Chennai
2020-03-19,29.64,0.0,3.54,Chennai
2020-03-20,29.64,0.0,4.12,Chennai
2020-03-21,30.01,0.0,4.8,Chennai
2020-03-22,30.02,0.04,3.83,Chennai
2020-03-23,29.27,0.25,3.8,Chennai
2020-03-24,29.36,0.07,3.46,Chennai
2020-03-25,29.47,0.01,3.69,Chennai
2020-03-26,29.34,0.0,3.75,Chennai
2020-03-27,29.15,0.0,3.26,Chennai
2020-03-28,29.25,0.0,2.61,Chennai
2020-03-29,29.57,0.0,3.48,Chennai
2020-03-30,29.6,0.0,3.26,Chennai
2020-03-31,29.99,0.0,2.99,Chennai
2020-04-01,30.36,0.0,3.44,Chennai
2020-04-02,30.53,0.0,4.23,Chennai
2020-04-03,29.97,0.0,4.26,Chennai
2020-04-04,29.67,0.0,3.91,Chennai
2020-04-05,30.52,0.0,4.27,Chennai
2020-04-06,30.77,2.84,4.16,Chennai
2020-04-07,30.78,0.78,4.47,Chennai
2020-04-08,31.18,2.5,4.31,Chennai
2020-04-09,30.42,6.72,4.09,Chennai
2020-04-10,29.74,3.8,3.45,Chennai
2020-04-11,29.84,0.09,3.15,Chennai
2020-04-12,29.96,0.01,2.82,Chennai
2020-04-13,30.6,0.0,3.09,Chennai
2020-04-14,30.08,0.0,3.45,Chennai
2020-04-15,30.11,0.0,3.29,Chennai
2020-04-16,30.12,0.0,4.33,Chennai
2020-04-17,30.66,0.0,4.72,Chennai
2020-04-18,30.95,0.0,4.91,Chennai
2020-04-19,31.05,0.01,4.44,Chennai
2020-04-20,30.84,0.0,4.03,Chennai
2020-04-21,31.0,0.02,3.87,Chennai
2020-04-22,31.26,0.05,4.65,Chennai
2020-04-23,31.73,0.29,4.94,Chennai
2020-04-24,31.91,0.01,5.84,Chennai
2020-04-25,31.27,5.65,5.07,Chennai
2020-04-26,30.06,7.74,4.8,Chennai
2020-04-27,29.6,7.18,2.27,Chennai
2020-04-28,30.16,6.23,2.59,Chennai
2020-04-29,30.68,2.56,2.56,Chennai
2020-04-30,30.45,0.19,2.99,Chennai
2020-05-01,30.7,0.05,3.33,Chennai
2020-05-02,31.19,0.05,3.63,Chennai
2020-05-03,31.15,0.01,3.79,Chennai
2020-05-04,31.33,0.01,3.76,Chennai
2020-05-05,31.66,0.0,4.24,Chennai
2020-05-06,31.22,0.02,4.7,Chennai
2020-05-07,31.83,0.05,4.41,Chennai
2020-05-08,32.15,0.07,4.29,Chennai
2020-05-09,32.08,0.02,4.22,Chennai
2020-05-10,32.15,0.02,4.03,Chennai
2020-05-11,30.96,11.09,3.33,Chennai
2020-05-12,28.89,51.91,2.83,Chennai
2020-05-13,29.94,12.13,2.64,Chennai
2020-05-14,30.44,1.45,2.97,Chennai
2020-05-15,30.21,5.46,3.53,Chennai
2020-05-16,29.74,1.24,3.9,Chennai
2020-05-17,29.73,0.25,3.26,Chennai
2020-05-18,30.92,2.65,3.14,Chennai
2020-05-19,32.91,1.64,4.21,Chennai
2020-05-20,33.12,0.05,5.21,Chennai
2020-05-21,32.81,0.67,5.69,Chennai
2020-05-22,32.61,0.01,4.67,Chennai
2020-05-23,31.38,0.02,4.1,Chennai
2020-05-24,30.78,0.02,3.52,Chennai
2020-05-25,30.44,0.03,4.12,Chennai
2020-05-26,30.68,0.02,3.91,Chennai
2020-05-27,31.49,0.04,3.94,Chennai
2020-05-28,32.01,0.85,3.65,Chennai
2020-05-29,31.45,1.06,4.36,Chennai
2020-05-30,30.99,0.09,4.38,Chennai
2020-05-31,29.82,0.06,4.49,Chennai
2020-06-01,30.49,0.1,4.0,Chennai
2020-06-02,29.94,0.06,4.78,Chennai
2020-06-03,30.17,0.04,4.67,Chennai
2020-06-04,31.08,0.07,3.56,Chennai
2020-06-05,31.11,0.33,2.84,Chennai
2020-06-06,30.13,0.81,4.44,Chennai
2020-06-07,30.39,1.0,4.44,Chennai
2020-06-08,31.52,0.1,3.91,Chennai
2020-06-09,31.42,0.24,2.55,Chennai
2020-06-10,30.18,2.43,3.29,Chennai
2020-06-11,29.19,1.6,4.75,Chennai
2020-06-12,30.64,0.94,5.1,Chennai
2020-06-13,32.14,0.01,4.75,Chennai
2020-06-14,32.02,0.09,5.63,Chennai
2020-06-15,31.67,0.35,4.66,Chennai
2020-06-16,31.37,0.2,5.08,Chennai
2020-06-17,32.06,0.06,3.68,Chennai
2020-06-18,32.52,0.04,2.23,Chennai
2020-06-19,31.96,0.35,2.92,Chennai
2020-06-20,31.41,1.1,3.12,Chennai
2020-06-21,30.91,3.29,3.21,Chennai
2020-06-22,31.44,7.07,3.22,Chennai
2020-06-23,30.45,5.63,3.69,Chennai
2020-06-24,30.04,8.69,3.16,Chennai
2020-06-25,29.47,6.33,3.04,Chennai
2020-06-26,30.1,0.69,4.48,Chennai
2020-06-27,30.51,1.78,2.96,Chennai
2020-06-28,29.62,5.45,3.0,Chennai
2020-06-29,28.64,20.2,2.95,Chennai
2020-06-30,29.56,2.35,3.18,Chennai
2020-07-01,29.17,6.82,3.6,Chennai
2020-07-02,29.11,3.38,3.96,Chennai
2020-07-03,29.42,4.59,5.27,Chennai
2020-07-04,29.73,2.5,6.01,Chennai
2020-07-05,29.33,0.7,5.32,Chennai
2020-07-06,29.76,4.02,3.69,Chennai
2020-07-07,30.27,2.5,4.28,Chennai
2020-07-08,28.52,4.36,2.92,Chennai
2020-07-09,27.39,49.7,3.42,Chennai
2020-07-10,28.71,8.07,3.56,Chennai
2020-07-11,27.55,4.61,3.84,Chennai
2020-07-12,29.11,9.32,3.01,Chennai
2020-07-13,28.33,16.44,2.57,Chennai
2020-07-14,27.61,5.15,3.66,Chennai
2020-07-15,27.66,7.72,4.53,Chennai
2020-07-16,27.47,3.57,3.46,Chennai
2020-07-17,28.43,1.96,4.12,Chennai
2020-07-18,27.96,3.91,2.61,Chennai
2020-07-19,28.24,6.94,3.32,Chennai
2020-07-20,28.09,3.38,4.56,Chennai
2020-07-21,28.22,0.13,3.78,Chennai
2020-07-22,28.26,0.26,4.49,Chennai
2020-07-23,27.67,4.91,4.04,Chennai
2020-07-24,27.87,6.74,3.59,Chennai
2020-07-25,28.44,6.42,2.83,Chennai
2020-07-26,28.69,2.11,2.49,Chennai
2020-07-27,28.77,2.0,2.81,Chennai
2020-07-28,27.8,3.49,2.57,Chennai
2020-07-29,28.0,7.93,1.87,Chennai
2020-07-30,28.22,4.55,2.84,Chennai
2020-07-31,28.72,6.4,4.16,Chennai
2020-08-01,27.76,10.48,3.38,Chennai
2020-08-02,27.18,21.26,4.4,Chennai
2020-08-03,27.44,6.07,4.97,Chennai
2020-08-04,27.53,1.06,6.05,Chennai
2020-08-05,28.07,0.3,7.4,Chennai
2020-08-06,28.66,0.47,5.45,Chennai
2020-08-07,29.01,1.18,3.8,Chennai
2020-08-08,28.75,10.03,3.84,Chennai
2020-08-09,27.45,9.08,4.25,Chennai
2020-08-10,27.97,1.05,3.85,Chennai
2020-08-11,28.78,6.45,3.91,Chennai
2020-08-12,28.54,0.54,3.48,Chennai
2020-08-13,28.66,1.47,3.46,Chennai
2020-08-14,28.82,0.71,2.93,Chennai
2020-08-15,28.37,0.09,4.19,Chennai
2020-08-16,28.94,0.29,3.38,Chennai
2020-08-17,29.03,0.44,3.58,Chennai
2020-08-18,29.39,2.82,2.62,Chennai
2020-08-19,29.18,2.82,3.31,Chennai
2020-08-20,28.91,1.17,3.35,Chennai
2020-08-21,28.68,1.15,3.38,Chennai
2020-08-22,28.39,3.05,2.81,Chennai
2020-08-23,28.04,15.24,2.7,Chennai
2020-08-24,27.68,12.33,2.56,Chennai
2020-08-25,27.97,1.01,2.18,Chennai
2020-08-26,27.99,2.01,2.23,Chennai
2020-08-27,27.97,1.5,2.5,Chennai
2020-08-28,28.92,0.34,2.8,Chennai
2020-08-29,28.62,0.5,2.36,Chennai
2020-08-30,28.37,3.47,2.52,Chennai
2020-08-31,28.39,2.29,2.63,Chennai
2020-09-01,27.26,3.28,1.66,Chennai
2020-09-02,27.87,8.16,1.95,Chennai
2020-09-03,27.58,10.01,2.43,Chennai
2020-09-04,28.15,0.97,2.16,Chennai
2020-09-05,28.07,0.43,2.13,Chennai
2020-09-06,28.16,1.41,2.6,Chennai
2020-09-07,28.31,4.28,2.5,Chennai
2020-09-08,28.53,2.52,3.02,Chennai
2020-09-09,28.46,3.46,3.97,Chennai
2020-09-10,27.75,4.19,4.54,Chennai
2020-09-11,27.61,0.97,4.95,Chennai
2020-09-12,27.5,3.95,3.8,Chennai
2020-09-13,26.59,17.2,4.29,Chennai
2020-09-14,26.9,4.7,4.75,Chennai
2020-09-15,27.54,3.0,3.47,Chennai
2020-09-16,27.79,7.02,3.74,Chennai
2020-09-17,28.27,3.01,3.27,Chennai
2020-09-18,28.46,22.81,3.71,Chennai
2020-09-19,26.81,27.44,4.76,Chennai
2020-09-20,26.34,3.31,5.12,Chennai
2020-09-21,27.02,0.14,5.04,Chennai
2020-09-22,27.35,0.11,5.96,Chennai
2020-09-23,27.53,0.05,4.42,Chennai
2020-09-24,28.1,0.2,3.29,Chennai
2020-09-25,27.35,8.21,4.99,Chennai
2020-09-26,26.83,2.08,3.99,Chennai
2020-09-27,27.97,0.82,2.01,Chennai
2020-09-28,28.29,3.93,2.92,Chennai
2020-09-29,27.65,10.51,2.16,Chennai
2020-09-30,27.06,19.29,2.64,Chennai
2020-10-01,27.72,0.43,3.58,Chennai
2020-10-02,28.25,0.67,2.92,Chennai
2020-10-03,28.17,1.43,3.6,Chennai
2020-10-04,27.43,0.29,5.09,Chennai
2020-10-05,27.9,0.02,4.43,Chennai
2020-10-06,28.36,2.07,2.81,Chennai
2020-10-07,28.94,0.65,3.12,Chennai
2020-10-08,28.4,0.49,2.03,Chennai
2020-10-09,27.74,3.62,2.96,Chennai
2020-10-10,27.1,6.46,2.09,Chennai
2020-10-11,26.83,5.96,3.31,Chennai
2020-10-12,27.19,1.33,2.71,Chennai
2020-10-13,27.27,1.8,4.96,Chennai
2020-10-14,27.86,0.06,5.15,Chennai
2020-10-15,27.24,0.04,3.88,Chennai
2020-10-16,28.32,1.89,2.55,Chennai
2020-10-17,27.51,7.48,1.85,Chennai
2020-10-18,27.27,6.01,1.8,Chennai
2020-10-19,27.29,10.94,1.72,Chennai
2020-10-20,27.25,6.56,2.37,Chennai
2020-10-21,26.55,8.23,3.43,Chennai
2020-10-22,27.51,6.95,1.02,Chennai
2020-10-23,27.24,32.61,1.51,Chennai
2020-10-24,27.35,0.19,2.42,Chennai
2020-10-25,27.42,0.18,1.58,Chennai
2020-10-26,27.23,0.12,2.75,Chennai
2020-10-27,26.89,1.19,3.51,Chennai
2020-10-28,26.49,13.98,4.38,Chennai
2020-10-29,26.02,25.21,4.33,Chennai
2020-10-30,26.73,3.79,3.95,Chennai
2020-10-31,26.91,0.0,2.8,Chennai
2020-11-01,27.05,0.0,2.5,Chennai
2020-11-02,27.32,0.03,2.41,Chennai
2020-11-03,27.53,1.12,3.03,Chennai
2020-11-04,26.89,6.71,2.72,Chennai
2020-11-05,27.28,9.95,2.65,Chennai
2020-11-06,26.73,6.13,2.71,Chennai
2020-11-07,27.31,11.82,3.8,Chennai
2020-11-08,27.24,4.73,5.43,Chennai
2020-11-09,26.12,0.01,5.43,Chennai
2020-11-10,25.39,0.86,5.28,Chennai
2020-11-11,25.72,14.67,5.66,Chennai
2020-11-12,26.54,20.94,3.76,Chennai
2020-11-13,27.01,18.37,4.71,Chennai
2020-11-14,26.96,7.16,5.47,Chennai
2020-11-15,26.95,42.06,4.85,Chennai
2020-11-16,26.0,31.04,3.81,Chennai
2020-11-17,26.34,6.67,3.42,Chennai
2020-11-18,26.55,4.03,2.88,Chennai
2020-11-19,26.24,0.69,3.3,Chennai
2020-11-20,26.03,0.01,3.22,Chennai
2020-11-21,24.86,0.0,3.07,Chennai
2020-11-22,24.69,0.0,2.87,Chennai
2020-11-23,25.55,3.21,5.09,Chennai
2020-11-24,25.99,62.58,7.06,Chennai
2020-11-25,25.81,79.03,9.51,Chennai
2020-11-26,26.17,115.52,11.27,Chennai
2020-11-27,25.28,8.0,5.34,Chennai
2020-11-28,25.84,2.01,3.46,Chennai
2020-11-29,25.5,2.75,4.33,Chennai
2020-11-30,25.73,0.75,5.4,Chennai
2020-12-01,25.43,0.3,5.73,Chennai
2020-12-02,25.42,17.72,7.5,Chennai
2020-12-03,25.92,60.75,5.6,Chennai
2020-12-04,25.47,33.79,5.57,Chennai
2020-12-05,25.29,18.74,5.16,Chennai
2020-12-06,25.37,15.12,4.81,Chennai
2020-12-07,25.8,22.26,4.44,Chennai
2020-12-08,25.75,6.99,3.66,Chennai
2020-12-09,25.23,5.65,4.06,Chennai
2020-12-10,24.29,0.11,3.14,Chennai
2020-12-11,24.24,0.15,3.32,Chennai
2020-12-12,24.55,0.03,3.31,Chennai
2020-12-13,24.63,0.01,2.99,Chennai
2020-12-14,24.75,0.05,3.08,Chennai
2020-12-15,24.64,1.74,4.61,Chennai
2020-12-16,25.22,12.82,5.38,Chennai
2020-12-17,25.17,8.32,5.15,Chennai
2020-12-18,25.05,0.74,5.09,Chennai
2020-12-19,24.88,0.28,5.42,Chennai
2020-12-20,24.21,0.03,5.23,Chennai
2020-12-21,23.32,0.02,4.72,Chennai
2020-12-22,23.11,0.0,4.18,Chennai
2020-12-23,23.34,0.0,3.72,Chennai
2020-12-24,23.48,0.0,3.73,Chennai
2020-12-25,23.57,0.01,3.79,Chennai
2020-12-26,23.53,0.0,4.05,Chennai
2020-12-27,23.74,0.04,4.51,Chennai
2020-12-28,23.55,0.04,4.39,Chennai
2020-12-29,24.19,0.08,4.76,Chennai
2020-12-30,24.81,4.21,5.33,Chennai
2020-12-31,24.61,3.65,5.54,Chennai
2021-01-01,23.66,0.81,4.6,Chennai
2021-01-02,24.05,8.12,5.27,Chennai
2021-01-03,24.61,2.08,4.97,Chennai
2021-01-04,24.93,8.29,4.55,Chennai
2021-01-05,24.85,49.85,3.7,Chennai
2021-01-06,25.04,40.12,3.46,Chennai
2021-01-07,25.12,5.7,3.72,Chennai
2021-01-08,25.43,2.18,3.77,Chennai
2021-01-09,25.18,0.3,3.81,Chennai
2021-01-10,25.21,0.79,4.28,Chennai
2021-01-11,25.26,1.1,4.53,Chennai
2021-01-12,25.31,0.72,5.05,Chennai
2021-01-13,25.21,0.23,4.46,Chennai
2021-01-14,24.91,1.36,4.35,Chennai
2021-01-15,24.54,0.16,3.96,Chennai
2021-01-16,23.98,0.0,3.05,Chennai
2021-01-17,23.77,0.0,3.47,Chennai
2021-01-18,24.03,0.0,4.14,Chennai
2021-01-19,23.99,0.0,3.87,Chennai
2021-01-20,24.47,0.01,3.57,Chennai
2021-01-21,25.46,0.0,2.34,Chennai
2021-01-22,25.33,0.0,2.63,Chennai
2021-01-23,24.61,0.0,2.66,Chennai
2021-01-24,24.41,0.0,2.09,Chennai
2021-01-25,24.55,0.0,2.19,Chennai
2021-01-26,24.14,0.0,2.68,Chennai
2021-01-27,24.1,0.02,2.23,Chennai
2021-01-28,24.31,0.03,3.74,Chennai
2021-01-29,24.56,0.09,3.88,Chennai
2021-01-30,24.49,0.0,3.39,Chennai
2021-01-31,24.29,0.0,3.93,Chennai
2021-02-01,24.37,0.0,4.45,Chennai
2021-02-02,24.53,0.34,4.16,Chennai
2021-02-03,24.29,0.2,4.37,Chennai
2021-02-04,23.75,0.0,4.04,Chennai
2021-02-05,23.31,0.0,3.97,Chennai
2021-02-06,23.33,0.0,3.97,Chennai
2021-02-07,23.23,0.0,4.5,Chennai
2021-02-08,23.78,0.0,5.09,Chennai
2021-02-09,23.41,0.0,4.33,Chennai
2021-02-10,22.96,0.0,3.1,Chennai
2021-02-11,23.05,0.0,2.86,Chennai
2021-02-12,23.28,0.0,2.6,Chennai
2021-02-13,23.5,0.0,2.75,Chennai
2021-02-14,23.24,0.0,2.17,Chennai
2021-02-15,23.68,0.0,2.5,Chennai
2021-02-16,23.88,0.0,2.2,Chennai
2021-02-17,24.38,0.0,3.0,Chennai
2021-02-18,24.42,0.0,4.18,Chennai
2021-02-19,25.13,2.22,4.35,Chennai
2021-02-20,25.38,4.31,5.76,Chennai
2021-02-21,25.14,16.57,5.32,Chennai
2021-02-22,25.44,0.17,3.94,Chennai
2021-02-23,25.11,0.0,3.02,Chennai
2021-02-24,25.0,0.0,2.11,Chennai
2021-02-25,25.21,0.0,2.02,Chennai
2021-02-26,25.26,0.0,2.63,Chennai
2021-02-27,25.35,0.0,3.08,Chennai
2021-02-28,25.31,0.0,3.13,Chennai
2021-03-01,26.05,0.0,3.01,Chennai
2021-03-02,25.73,0.0,2.98,Chennai
2021-03-03,25.52,0.0,2.76,Chennai
2021-03-04,25.64,0.0,2.64,Chennai
2021-03-05,25.56,0.0,2.23,Chennai
2021-03-06,26.38,0.0,2.35,Chennai
2021-03-07,26.48,0.0,2.57,Chennai
2021-03-08,26.69,0.0,2.79,Chennai
2021-03-09,26.8,0.01,2.73,Chennai
2021-03-10,27.19,0.0,3.06,Chennai
2021-03-11,27.25,0.0,3.08,Chennai
2021-03-12,26.05,0.0,2.72,Chennai
2021-03-13,26.75,0.0,2.68,Chennai
2021-03-14,27.07,0.0,2.6,Chennai
2021-03-15,27.6,0.0,2.63,Chennai
2021-03-16,27.36,0.0,2.43,Chennai
2021-03-17,27.66,0.0,2.64,Chennai
2021-03-18,27.14,0.0,2.65,Chennai
2021-03-19,27.39,0.0,2.62,Chennai
2021-03-20,27.23,0.0,2.42,Chennai
2021-03-21,27.81,0.0,2.6,Chennai
2021-03-22,28.18,0.0,2.81,Chennai
2021-03-23,28.05,0.0,2.75,Chennai
2021-03-24,28.32,0.0,2.48,Chennai
2021-03-25,28.49,0.0,2.64,Chennai
2021-03-26,28.34,0.0,2.73,Chennai
2021-03-27,29.16,0.0,2.46,Chennai
2021-03-28,29.4,0.01,3.66,Chennai
2021-03-29,29.75,0.0,4.04,Chennai
2021-03-30,30.43,0.0,4.0,Chennai
2021-03-31,31.29,0.0,5.02,Chennai
2021-04-01,31.69,0.0,4.7,Chennai
2021-04-02,32.34,0.0,4.33,Chennai
2021-04-03,31.69,0.0,4.67,Chennai
2021-04-04,31.45,0.0,3.4,Chennai
2021-04-05,30.34,0.0,3.56,Chennai
2021-04-06,29.56,0.01,3.55,Chennai
2021-04-07,29.35,0.0,3.6,Chennai
2021-04-08,29.06,0.0,4.42,Chennai
2021-04-09,28.9,0.0,3.99,Chennai
2021-04-10,29.41,0.01,3.85,Chennai
2021-04-11,29.83,0.69,3.56,Chennai
2021-04-12,29.77,0.58,3.35,Chennai
2021-04-13,30.03,0.57,3.15,Chennai
2021-04-14,29.45,11.08,3.29,Chennai
2021-04-15,28.66,9.8,2.87,Chennai
2021-04-16,29.59,0.46,3.2,Chennai
2021-04-17,30.0,0.0,2.98,Chennai
2021-04-18,30.25,0.0,3.19,Chennai
2021-04-19,30.66,0.02,3.53,Chennai
2021-04-20,30.57,0.03,3.45,Chennai
2021-04-21,30.6,0.03,3.47,Chennai
2021-04-22,30.39,0.0,3.84,Chennai
2021-04-23,30.9,0.26,2.82,Chennai
2021-04-24,29.6,0.91,2.56,Chennai
2021-04-25,30.59,0.04,3.26,Chennai
2021-04-26,30.49,0.0,3.8,Chennai
2021-04-27,30.48,0.0,3.48,Chennai
2021-04-28,30.79,0.01,3.59,Chennai
2021-04-29,30.85,0.02,3.55,Chennai
2021-04-30,31.04,0.09,3.53,Chennai
2021-05-01,31.03,0.18,3.82,Chennai
2021-05-02,30.57,0.77,3.28,Chennai
2021-05-03,30.8,1.06,3.43,Chennai
2021-05-04,31.11,1.27,3.5,Chennai
2021-05-05,31.47,0.06,3.91,Chennai
2021-05-06,31.32,0.07,3.98,Chennai
2021-05-07,30.89,1.33,3.98,Chennai
2021-05-08,30.34,0.93,2.94,Chennai
2021-05-09,31.05,0.03,3.4,Chennai
2021-05-10,31.66,0.04,4.22,Chennai
2021-05-11,32.33,0.26,4.21,Chennai
2021-05-12,32.48,0.8,4.22,Chennai
2021-05-13,31.67,0.75,4.51,Chennai
2021-05-14,31.8,2.04,5.14,Chennai
2021-05-15,31.14,1.3,6.5,Chennai
2021-05-16,30.24,3.05,6.35,Chennai
2021-05-17,30.97,0.71,4.88,Chennai
2021-05-18,30.82,0.31,5.27,Chennai
2021-05-19,30.36,1.81,5.02,Chennai
2021-05-20,30.14,4.82,3.26,Chennai
2021-05-21,28.62,10.51,5.26,Chennai
2021-05-22,29.41,4.07,3.33,Chennai
2021-05-23,30.07,0.38,3.89,Chennai
2021-05-24,29.32,3.67,4.8,Chennai
2021-05-25,28.57,5.19,6.04,Chennai
2021-05-26,31.53,0.06,5.18,Chennai
2021-05-27,30.92,0.46,5.05,Chennai
2021-05-28,31.24,0.07,3.94,Chennai
2021-05-29,31.68,0.12,3.64,Chennai
2021-05-30,31.89,4.67,3.66,Chennai
2021-05-31,31.56,1.86,4.32,Chennai
2021-06-01,31.7,0.11,3.59,Chennai
2021-06-02,31.1,0.01,2.98,Chennai
2021-06-03,30.49,0.04,4.03,Chennai
2021-06-04,29.31,0.51,3.45,Chennai
2021-06-05,29.57,12.49,2.07,Chennai
2021-06-06,29.77,0.27,2.06,Chennai
2021-06-07,30.41,8.54,3.25,Chennai
2021-06-08,30.19,3.75,3.72,Chennai
2021-06-09,30.32,4.9,3.71,Chennai
2021-06-10,30.73,1.39,3.81,Chennai
2021-06-11,30.16,0.07,5.32,Chennai
2021-06-12,30.51,1.78,5.71,Chennai
2021-06-13,29.6,0.26,5.58,Chennai
2021-06-14,29.95,0.4,6.44,Chennai
2021-06-15,30.54,0.26,6.78,Chennai
2021-06-16,30.86,0.52,5.83,Chennai
2021-06-17,31.15,0.46,5.78,Chennai
2021-06-18,30.98,0.26,5.58,Chennai
2021-06-19,30.36,1.83,4.59,Chennai
2021-06-20,30.51,0.81,4.15,Chennai
2021-06-21,30.36,0.54,3.44,Chennai
2021-06-22,29.53,3.93,3.46,Chennai
2021-06-23,29.63,2.72,3.87,Chennai
2021-06-24,29.91,9.96,3.38,Chennai
2021-06-25,30.79,0.6,3.11,Chennai
2021-06-26,31.01,1.89,3.59,Chennai
2021-06-27,29.12,8.9,4.26,Chennai
2021-06-28,29.34,2.16,4.03,Chennai
2021-06-29,29.81,0.54,5.57,Chennai
2021-06-30,30.22,3.03,4.92,Chennai
2021-07-01,29.44,4.58,4.02,Chennai
2021-07-02,29.19,16.13,2.6,Chennai
2021-07-03,28.93,9.11,2.17,Chennai
2021-07-04,28.55,4.88,2.93,Chennai
2021-07-05,29.33,1.7,3.03,Chennai
2021-07-06,29.41,1.71,3.79,Chennai
2021-07-07,29.18,1.06,3.49,Chennai
2021-07-08,28.67,15.69,3.4,Chennai
2021-07-09,28.63,18.56,3.56,Chennai
2021-07-10,27.85,11.85,3.94,Chennai
2021-07-11,27.55,3.17,4.34,Chennai
2021-07-12,27.49,2.4,4.81,Chennai
2021-07-13,28.35,1.38,3.89,Chennai
2021-07-14,28.09,11.24,3.07,Chennai
2021-07-15,28.56,7.01,4.1,Chennai
2021-07-16,28.84,8.77,3.92,Chennai
2021-07-17,27.61,33.34,3.34,Chennai
2021-07-18,27.36,24.12,4.43,Chennai
2021-07-19,28.86,10.49,4.49,Chennai
2021-07-20,28.71,2.56,5.03,Chennai
2021-07-21,28.68,1.63,5.08,Chennai
2021-07-22,27.57,2.77,6.44,Chennai
2021-07-23,28.29,0.79,5.04,Chennai
2021-07-24,29.23,0.91,4.39,Chennai
2021-07-25,28.76,3.91,5.09,Chennai
2021-07-26,28.21,3.03,4.27,Chennai
2021-07-27,28.33,1.7,5.1,Chennai
2021-07-28,29.61,0.11,5.47,Chennai
2021-07-29,29.4,0.25,4.85,Chennai
2021-07-30,29.46,0.4,4.62,Chennai
2021-07-31,29.73,4.41,4.61,Chennai
2021-08-01,28.93,1.9,4.02,Chennai
2021-08-02,29.41,0.66,4.69,Chennai
2021-08-03,29.44,0.6,4.16,Chennai
2021-08-04,29.77,0.5,4.97,Chennai
2021-08-05,30.08,2.46,4.39,Chennai
2021-08-06,29.7,2.42,4.79,Chennai
2021-08-07,29.57,4.07,3.95,Chennai
2021-08-08,29.64,3.13,3.27,Chennai
2021-08-09,29.76,8.96,2.87,Chennai
2021-08-10,28.37,5.9,4.31,Chennai
2021-08-11,27.04,2.64,3.39,Chennai
2021-08-12,27.5,3.18,3.6,Chennai
2021-08-13,28.27,2.72,3.07,Chennai
2021-08-14,28.63,1.83,3.99,Chennai
2021-08-15,28.18,2.47,4.25,Chennai
2021-08-16,28.91,3.57,3.23,Chennai
2021-08-17,28.96,2.72,4.54,Chennai
2021-08-18,28.86,0.18,3.69,Chennai
2021-08-19,29.18,2.56,3.56,Chennai
2021-08-20,28.16,3.84,3.32,Chennai
2021-08-21,26.1,13.32,3.76,Chennai
2021-08-22,26.74,5.64,2.73,Chennai
2021-08-23,27.37,1.42,4.27,Chennai
2021-08-24,28.6,4.75,4.63,Chennai
2021-08-25,28.65,2.59,4.22,Chennai
2021-08-26,28.7,3.66,2.48,Chennai
2021-08-27,26.93,21.55,2.23,Chennai
2021-08-28,27.5,16.04,3.31,Chennai
2021-08-29,27.1,8.29,4.25,Chennai
2021-08-30,27.7,0.44,4.38,Chennai
2021-08-31,27.87,0.99,3.09,Chennai
2021-09-01,27.53,1.4,1.92,Chennai
2021-09-02,27.25,7.02,3.28,Chennai
2021-09-03,27.14,8.8,3.89,Chennai
2021-09-04,26.38,12.16,5.12,Chennai
2021-09-05,28.22,7.22,3.69,Chennai
2021-09-06,27.37,6.91,4.65,Chennai
2021-09-07,26.66,0.43,4.62,Chennai
2021-09-08,27.55,0.06,4.16,Chennai
2021-09-09,28.13,0.15,4.09,Chennai
2021-09-10,28.07,0.53,3.87,Chennai
2021-09-11,28.14,0.06,4.56,Chennai
2021-09-12,28.09,0.17,4.62,Chennai
2021-09-13,28.44,0.05,5.65,Chennai
2021-09-14,28.42,0.04,4.88,Chennai
